P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13202,高松学習館（高松公民館）,東京都立川市高松町3-22-5,二次避難所,200,-1,0,0,0,0,0,1,1,,35.703096,139.419037,2470
13202,高松学童保育所,東京都立川市高松町3-6-9,二次避難所,60,-1,0,0,0,0,0,1,3,,35.7040817486,139.415486464,2471
13202,高松保育園,東京都立川市高松町1-18-7,福祉避難所,70,-1,0,0,0,0,0,1,1,,35.708531,139.416712,2472
13202,国営昭和記念公園,東京都立川市,広域避難場所,836500,1.673E+06,0,0,0,0,0,1,3,,35.707388,139.394317,2473
13202,砂川学習館（砂川公民館）,東京都立川市砂川町1-52-7,二次避難所,210,-1,0,0,0,0,0,1,1,,35.722857,139.403104,2474
13202,市民会館,東京都立川市錦町3-3-20,二次避難所,1180,-1,0,0,0,0,0,1,1,,35.693406,139.420087,2475
13202,柴崎会館・柴崎学童保育所,東京都立川市柴崎町1-16-3,二次避難所,190,-1,0,0,0,0,0,1,1,,35.692389,139.407363,2476
13202,柴崎学習館（中央公民館）,東京都立川市柴崎町1-1-43,二次避難所,490,-1,0,0,0,0,0,1,1,,35.696688,139.406805,2477
13202,柴崎福祉会館,東京都立川市柴崎町5-11-26,二次避難所,460,-1,0,0,0,0,0,1,4,,35.6880739559,139.401065698,2478
13202,柴崎保育園,東京都立川市柴崎町1-16-23,福祉避難所,70,-1,0,0,0,0,0,1,1,,35.692449,139.407102,2479
13202,若葉会館,東京都立川市若葉町3-34-1,二次避難所,140,-1,0,0,0,0,0,1,1,,35.720247,139.439199,2480
13202,若葉児童館・若葉学童保育所,東京都立川市若葉町4-25-114,二次避難所,140,-1,0,0,0,0,0,1,1,,35.722201,139.443446,2481
13202,若葉小学校,東京都立川市若葉町4-24-1,一次避難所,1090,-1,0,0,0,0,0,1,1,,35.724613,139.435071,2482
13202,曙学童保育所,東京都立川市曙町3-24-28,二次避難所,50,-1,0,0,0,0,0,1,3,,35.7015911747,139.420445536,2483
13202,曙福祉会館,東京都立川市曙町3-44-17,二次避難所,120,-1,0,0,0,0,0,1,1,,35.705785,139.424822,2484
13202,松中小学校,東京都立川市一番町5-8-5,一次避難所,1330,-1,0,0,0,0,0,1,1,,35.731749,139.376715,2485
13202,上砂児童館・上砂第３学童保育所他,東京都立川市上砂町1-13-1,二次避難所,490,-1,0,0,0,0,0,1,1,,35.720622,139.391321,2486
13202,上砂川小学校,東京都立川市上砂町5-12-2,一次避難所,1390,-1,0,0,0,0,0,1,1,,35.732583,139.392741,2487
13202,上砂保育園,東京都立川市上砂町1-13-1,福祉避難所,70,-1,0,0,0,0,0,1,4,,35.7202099991,139.391458,2488
13202,新生小学校,東京都立川市富士見町6-69-1,一次避難所,1330,-1,0,0,0,0,0,1,1,,35.694421,139.392853,2489
13202,西砂会館,東京都立川市西砂町5-11-13,二次避難所,140,-1,0,0,0,0,0,1,1,,35.7324079991,139.360805,2490
13202,西砂学習館（西砂公民館）,東京都立川市西砂町6-12-10,二次避難所,240,-1,0,0,0,0,0,1,1,,35.729617,139.372118,2491
13202,西砂学童保育所,東京都立川市西砂町2-34-2,二次避難所,50,-1,0,0,0,0,0,1,3,,35.726948338,139.363750437,2492
13202,西砂児童館・松中学童保育所,東京都立川市一番町6-8-37,二次避難所,80,-1,0,0,0,0,0,1,1,,35.732653,139.376251,2493
13202,西砂小学校,東京都立川市西砂町2-34-2,一次避難所,1270,-1,0,0,0,0,0,1,1,,35.72725,139.364133,2494
13202,西砂保育園,東京都立川市西砂町2-26-2,福祉避難所,110,-1,0,0,0,0,0,1,1,,35.729666,139.364688,2495
13202,西立川保育園,東京都立川市富士見町1-18-16,福祉避難所,70,-1,0,0,0,0,0,1,1,,35.699476,139.396603,2496
13202,総合福祉センター,東京都立川市富士見町2-36-47,二次避難所,230,-1,0,0,0,0,0,1,1,,35.701253,139.401686,2497
13202,多摩川河川敷,東京都立川市,広域避難場所,207500,415000,0,0,0,0,0,1,3,,35.6871600799,139.3998981,2498
13202,多摩川学童保育所,東京都立川市富士見町6-51-1,二次避難所,130,-1,0,0,0,0,0,1,3,,35.691178,139.393247,2499
13202,大山学童保育所,東京都立川市上砂町1-6-3,二次避難所,60,-1,0,0,0,0,0,1,3,,35.7190597576,139.389868652,2500
13202,大山小学校,東京都立川市上砂町1-5-33,一次避難所,1090,-1,0,0,0,0,0,1,1,,35.719862,139.390464,2501
13202,第一小学校,東京都立川市柴崎町2-20-3,一次避難所,1030,-1,0,0,0,0,0,1,1,,35.69481,139.407241,2502
13202,第九小学校,東京都立川市上砂町2-18-1,一次避難所,1270,-1,0,0,0,0,0,1,1,,35.723612,139.392963,2503
13202,第五小学校,東京都立川市高松町1-12-25,一次避難所,1450,-1,0,0,0,0,0,1,1,,35.70767,139.418712,2504
13202,第三小学校,東京都立川市錦町3-4-1,一次避難所,1150,-1,0,0,0,0,0,1,1,,35.692672,139.419629,2505
13202,第四小学校,東京都立川市富士見町4-4-1,一次避難所,1270,-1,0,0,0,0,0,1,1,,35.697504,139.400352,2506
13202,第七小学校,東京都立川市錦町5-6-43,一次避難所,850,-1,0,0,0,0,0,1,1,,35.690588,139.414574,2507
13202,第十小学校,東京都立川市柏町1-31-1,一次避難所,970,-1,0,0,0,0,0,1,1,,35.720307,139.410517,2508
13202,第二小学校,東京都立川市曙町3-23-1,一次避難所,1210,-1,0,0,0,0,0,1,1,,35.701115,139.420545,2509
13202,第八小学校,東京都立川市幸町2-1-1,一次避難所,1760,-1,0,0,0,0,0,1,1,,35.719058,139.4241,2510
13202,第六小学校,東京都立川市羽衣町2-29-22,一次避難所,1090,-1,0,0,0,0,0,1,1,,35.695449,139.426961,2511
13202,滝の上会館,東京都立川市富士見町4-16-10,二次避難所,190,-1,0,0,0,0,0,1,1,,35.69588,139.399008,2512
13202,中砂学童保育所,東京都立川市幸町2-1-2,二次避難所,60,-1,0,0,0,0,0,1,3,,35.7189529334,139.425160683,2513
13202,中砂保育園,東京都立川市栄町5-38-1,福祉避難所,130,-1,0,0,0,0,0,1,1,,35.718085,139.424016,2514
13202,天王橋会館,東京都立川市一番町3-6-1,二次避難所,160,-1,0,0,0,0,0,1,1,,35.728209,139.380981,2515
13202,南砂小学校,東京都立川市栄町2-2-1,一次避難所,910,-1,0,0,0,0,0,1,1,,35.708226,139.430294,2516
13202,二中一帯,東京都立川市,広域避難場所,41000,82000,0,0,0,0,0,1,3,,35.7022726068,139.425754286,2517
13202,柏学童保育所,東京都立川市柏町1-31-5,二次避難所,50,-1,0,0,0,0,0,1,3,,35.718675,139.410950492,2518
13202,柏小学校,東京都立川市柏町4-8-4,一次避難所,1150,-1,0,0,0,0,0,1,1,,35.727279,139.414628,2519
13202,柏保育園,東京都立川市柏町3-52-9,福祉避難所,270,-1,0,0,0,0,0,1,1,,35.724501,139.410712,2520
13202,富士見児童館・南富士見学童保育所,東京都立川市富士見町7-7-12,二次避難所,130,-1,0,0,0,0,0,1,1,,35.693402,139.397383,2521
13202,富士見福祉作業所,東京都立川市富士見町1-2-24,福祉避難所,20,-1,0,0,0,0,0,1,3,,35.7009209217,139.39947658,2522
13202,立川市たちかわ中央公園,東京都立川市緑町105番地の3,三次避難所,-1,3743,0,0,0,0,0,1,3,,35.7034390533,139.413392926,2523
13202,立川市錦第三公園,東京都立川市錦町3丁目9番12号,三次避難所,-1,2909,0,0,0,0,0,1,3,,35.6910926323,139.41917742,2524
13202,立川市見影橋公園,東京都立川市砂川町3丁目12番地の1,三次避難所,-1,16642,0,0,0,0,0,1,1,,35.7276999991,139.39584,2525
13202,立川市幸五公園,東京都立川市幸町5丁目74番地の1,三次避難所,-1,3808,0,0,0,0,0,1,1,,35.72723,139.41956,2526
13202,立川市高砂公園,東京都立川市高松町2丁目37番14号,三次避難所,-1,7000,0,0,0,0,0,1,1,,35.7064899991,139.42299,2527
13202,立川市砂川公園,東京都立川市砂川町7丁目8番地の14,三次避難所,-1,8753,0,0,0,0,0,1,1,,35.7313899991,139.40755,2528
13202,立川市若葉公園,東京都立川市若葉町1丁目27番地の1,三次避難所,-1,8474,0,0,0,0,0,1,1,,35.7168199991,139.44006,2529
13202,立川市上砂公園,東京都立川市上砂町1丁目14番地の3,三次避難所,-1,11085,0,0,0,0,0,1,1,,35.7208499991,139.39268,2530
13202,立川市諏訪の森公園,東京都立川市柴崎町1丁目1番8号,三次避難所,-1,11837,0,0,0,0,0,1,1,,35.69632,139.40602,2531
13202,立川市富士見公園,東京都立川市富士見町3丁目17番1号,三次避難所,-1,84000,0,0,0,0,0,1,3,,35.6966204534,139.394708017,2532
13202,立川市立川公園,東京都立川市錦町6丁目29番62号,三次避難所,-1,162937,0,0,0,0,0,1,1,,35.68411853,139.41509842,2533
13202,立川市緑川第一公園,東京都立川市羽衣町1丁目12番1号,三次避難所,-1,3076,0,0,0,0,0,1,4,,35.6979952637,139.426115331,2534
13202,立川市緑町北公園,東京都立川市緑町8番地,三次避難所,-1,7841,0,0,0,0,0,1,1,,35.7100742791,139.41204668,2535
13202,立川第一中学校,東京都立川市柴崎町1-3-4,一次避難所,1580,-1,0,0,0,0,0,1,1,,35.695476,139.40388,2536
13202,立川第九中学校,東京都立川市若葉町3-19-5,一次避難所,1450,-1,0,0,0,0,0,1,1,,35.722113,139.438015,2537
13202,立川第五中学校,東京都立川市上砂町3-27-1,一次避難所,1700,-1,0,0,0,0,0,1,1,,35.724028,139.386853,2538
13202,立川第三中学校,東京都立川市羽衣町3-25-6,一次避難所,1640,-1,0,0,0,0,0,1,1,,35.689672,139.426378,2539
13202,立川第四中学校,東京都立川市幸町5-49-1,一次避難所,1580,-1,0,0,0,0,0,1,1,,35.726223,139.425183,2540
13202,立川第七中学校,東京都立川市西砂町6-28-3,一次避難所,1700,-1,0,0,0,0,0,1,1,,35.733527,139.367132,2541
13202,立川第二中学校,東京都立川市曙町3-29-46,一次避難所,1640,-1,0,0,0,0,0,1,1,,35.70306,139.426183,2542
13202,立川第八中学校,東京都立川市富士見町7-24-1,一次避難所,1390,-1,0,0,0,0,0,1,1,,35.692727,139.397325,2543
13202,立川第六中学校,東京都立川市泉町786-16,一次避難所,1330,-1,0,0,0,0,0,1,1,,35.717696,139.418322,2544
13203,ぐっどういる境南,東京都武蔵野市境南町3-25-4,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,3,,35.6977979532,139.539304522,2545
13203,くぬぎ園,東京都武蔵野市桜堤1-9-7,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,4,,35.7104521038,139.534029882,2546
13203,グリーンパーク,東京都武蔵野市,広域避難場所,161500,323000,0,0,0,0,0,1,3,,35.7179662628,139.563009777,2547
13203,ゆとりえ,東京都武蔵野市吉祥寺南町4-25-5,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.698703,139.591586,2548
13203,井の頭恩賜公園,東京都武蔵野市,広域避難場所,26500,53000,0,0,0,0,0,1,1,,35.7007319,139.57235331,2549
13203,井之頭小学校,東京都武蔵野市吉祥寺本町3-27-19,指定避難所,2661,4391,0,0,0,0,0,1,1,,35.704063,139.568199,2550
13203,関前南小学校,東京都武蔵野市関前3-37-26,指定避難所,1673,2761,0,0,0,0,0,1,1,,35.7137,139.54995,2551
13203,吉祥寺ナーシングホーム,東京都武蔵野市吉祥寺北町2-9-2,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.712158,139.578971,2552
13203,境南小学校,東京都武蔵野市境南町2-27-27,指定避難所,3267,5391,0,0,0,0,0,1,1,,35.697147,139.544729,2553
13203,高齢者総合センター,東京都武蔵野市緑町2-4-1,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.715476,139.562697,2554
13203,国際基督教大学周辺,東京都武蔵野市,広域避難場所,447500,895000,0,0,0,0,0,1,3,,35.6833296543,139.52987584,2555
13203,桜堤ケアハウス,東京都武蔵野市桜堤1-9-9,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.71095,139.533702,2556
13203,桜野小学校,東京都武蔵野市桜堤1-8-19,指定避難所,2294,3785,0,0,0,0,0,1,1,,35.709895,139.534285,2557
13203,障害者総合センター,東京都武蔵野市吉祥寺北町4-11-16,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,3,,35.7153119991,139.566004,2559
13203,障害者福祉センター,東京都武蔵野市八幡町4-28-13,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.720033,139.554644,2560
13203,成蹊学園グラウンド,東京都武蔵野市,広域避難場所,31500,63000,0,0,0,0,0,1,3,,35.715159,139.574679,2561
13203,千川小学校,東京都武蔵野市八幡町3-5-25,指定避難所,2888,4766,0,0,0,0,0,1,1,,35.718755,139.553144,2562
13203,大野田小学校,東京都武蔵野市吉祥寺北町4-11-37,指定避難所,3465,5717,0,0,0,0,0,1,1,,35.715617,139.56706,2563
13203,第一小学校,東京都武蔵野市吉祥寺本町4-17-16,指定避難所,2143,3536,0,0,0,0,0,1,1,,35.708951,139.573448,2564
13203,第一中学校,東京都武蔵野市中町3-9-5,指定避難所,2839,4684,0,0,0,0,0,1,1,,35.710812,139.566004,2565
13203,第五小学校,東京都武蔵野市関前3-2-20,指定避難所,2262,3733,0,0,0,0,0,1,1,,35.712923,139.556227,2566
13203,第五中学校,東京都武蔵野市関前2-10-20,指定避難所,2202,3634,0,0,0,0,0,1,1,,35.71034,139.551311,2567
13203,第三小学校,東京都武蔵野市吉祥寺南町2-35-9,指定避難所,2733,4510,0,0,0,0,0,1,1,,35.702536,139.587003,2568
13203,第三中学校,東京都武蔵野市吉祥寺東町1-23-8,指定避難所,2875,4744,0,0,0,0,0,1,1,,35.707646,139.586836,2569
13203,第四小学校,東京都武蔵野市吉祥寺北町2-4-5,指定避難所,2447,4037,0,0,0,0,0,1,1,,35.712118,139.580503,2570
13203,第四中学校,東京都武蔵野市吉祥寺北町5-11-41,指定避難所,4835,7977,0,0,0,0,0,1,1,,35.718811,139.569865,2571
13203,第二小学校,東京都武蔵野市境4-2-15,指定避難所,2321,3829,0,0,0,0,0,1,1,,35.708451,139.542729,2572
13203,第二中学校,東京都武蔵野市桜堤1-7-31,指定避難所,2992,4936,0,0,0,0,0,1,1,,35.709812,139.535424,2573
13203,第六中学校,東京都武蔵野市境3-20-10,指定避難所,2541,4193,0,0,0,0,0,1,1,,35.708534,139.545367,2574
13203,都立武蔵高校,東京都武蔵野市境4-13-28,指定避難所,1188,1960,0,0,0,0,0,1,1,,35.708395,139.53859,2575
13203,都立武蔵野北高校,東京都武蔵野市八幡町2-3-10,指定避難所,987,1629,0,0,0,0,0,1,1,,35.7203939991,139.557671,2576
13203,北町高齢者センター,東京都武蔵野市吉祥寺北町4-25-5,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,3,,35.7126918,139.568488338,2577
13203,本宿小学校,東京都武蔵野市吉祥寺東町4-1-9,指定避難所,2844,4693,0,0,0,0,0,1,1,,35.704758,139.590752,2578
13204,あけぼの保育園,東京都三鷹市上連雀4-11-21,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.694036,139.557061,2579
13204,井の頭コミュニティ・センター,東京都三鷹市井の頭2-32-30,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.693818,139.583159,2580
13204,井口コミュニティ・センター,東京都三鷹市井口1-13-32,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.693478,139.548493,2581
13204,井口小学校,東京都三鷹市井口3-7-11,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.692286,139.544452,2582
13204,羽沢小学校,東京都三鷹市大沢4-9-1,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.670205,139.538397,2583
13204,下連雀複合施設,東京都三鷹市下連雀4-15-18,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.695362,139.561667,2584
13204,下連雀保育園,東京都三鷹市下連雀4-19-4,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.696314,139.560367,2585
13204,弘済ケアセンター,東京都三鷹市下連雀5-2-5,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.686002,139.57133,2586
13204,高山小学校,東京都三鷹市牟礼4-6-12,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.689842,139.577476,2587
13204,高山保育園,東京都三鷹市牟礼4-9-25,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.69012,139.575393,2588
13204,高齢者センター・いちょう苑,東京都三鷹市新川1-16-21,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.672157734,139.577001398,2589
13204,高齢者センター・けやき苑,東京都三鷹市深大寺2-29-13,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.6850649991,139.541063,2590
13204,国際基督教大学（保安グループ）,東京都三鷹市大沢3-10-2,協定避難所,-1,-1,0,0,0,0,0,1,1,,35.6876189991,139.529731,2591
13204,三鷹駅前コミュニティ・センター,東京都三鷹市下連雀3-13-10,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.69955,139.563092,2592
13204,三鷹高等学校,東京都三鷹市新川6-21-21,協定避難所,-1,-1,0,0,0,0,0,1,1,,35.679399,139.566839,2593
13204,三鷹台保育園,東京都三鷹市井の頭2-21-18,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.691315,139.584503,2594
13204,山中保育園,東京都三鷹市上連雀7-19-1-100,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.689786,139.552284,2595
13204,社会教育会館,東京都三鷹市下連雀6-13-13,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.688776,139.56532,2596
13204,上連雀保育園,東京都三鷹市上連雀5-1-27,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.698702,139.553923,2597
13204,新川作業所,東京都三鷹市新川3-10-8,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.678272,139.571708,2598
13204,新川中原コミュニティ・センター,東京都三鷹市新川1-11-1,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.668892,139.575905,2599
13204,新川保育園,東京都三鷹市新川5-7-2,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.675288,139.570283,2600
13204,西社会教育会館,東京都三鷹市深大寺2-3-5,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.688662,139.545174,2601
13204,大沢コミュニティ・センター,東京都三鷹市大沢4-25-30,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.668689,139.537239,2602
13204,大沢台小学校,東京都三鷹市大沢2-6-18,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.680398,139.536342,2603
13204,第一小学校,東京都三鷹市新川6-4-32,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.682232,139.570144,2604
13204,第五小学校,東京都三鷹市井の頭2-34-21,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.692815,139.581643,2605
13204,第五中学校,東京都三鷹市新川1-7-20,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.670706,139.577366,2606
13204,第三小学校,東京都三鷹市上連雀4-12-3,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.69573,139.557617,2607
13204,第三中学校,東京都三鷹市牟礼4-13-8,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.691842,139.575476,2608
13204,第四小学校,東京都三鷹市下連雀1-25-1,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.695481,139.568644,2609
13204,第四中学校,東京都三鷹市上連雀4-18-7,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.69623,139.556367,2610
13204,第七小学校,東京都三鷹市上連雀7-7-7,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.692453,139.554506,2611
13204,第七中学校,東京都三鷹市大沢2-11-12,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.677371,139.532592,2612
13204,第二小学校,東京都三鷹市野崎3-19-1,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.685926,139.542535,2613
13204,第二中学校,東京都三鷹市野崎3-14-1,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.68737,139.543591,2614
13204,第六小学校,東京都三鷹市下連雀6-13-1,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.688315,139.565477,2615
13204,第六中学校,東京都三鷹市新川2-12-17,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.680816,139.575782,2616
13204,中央保育園,東京都三鷹市上連雀6-11-16,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.692425,139.559061,2617
13204,中原小学校,東京都三鷹市中原2-12-13,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.670178,139.571644,2618
13204,中原保育園,東京都三鷹市中原4-35-4-101,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.669067,139.566061,2619
13204,東社会教育会館,東京都三鷹市牟礼2-13-19,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.684205,139.584657,2620
13204,東台小学校,東京都三鷹市中原2-17-37,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.667401,139.572005,2621
13204,特別養護老人ホームどんぐり山,東京都三鷹市大沢4-8-8,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.669314,139.539717,2622
13204,南浦小学校,東京都三鷹市下連雀9-9-1,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.686259,139.560117,2623
13204,南浦西保育園,東京都三鷹市下連雀7-2-8-101,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.689676,139.563478,2624
13204,南浦東保育園,東京都三鷹市下連雀6-12-1,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.687565,139.565505,2625
13204,福祉コアかみれん,東京都三鷹市上連雀4-1-8,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.6970359991,139.558894,2626
13204,北野ハピネスセンター,東京都三鷹市北野1-9-29,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.679983,139.586031,2627
13204,北野小学校,東京都三鷹市北野3-1-5,学校避難所,-1,-1,0,0,0,0,0,1,1,,35.679844,139.582115,2628
13204,牟礼コミュニティ・センター,東京都三鷹市牟礼7-6-25,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.684916,139.574783,2629
13204,牟礼老人保健施設はなかいどう,東京都三鷹市牟礼6-12-30,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.6877869991,139.574393,2630
13204,明星学園小中学校,東京都三鷹市井の頭5-7-7,協定避難所,-1,-1,0,0,0,0,0,1,1,,35.69462,139.576837,2631
13204,野崎保育園,東京都三鷹市野崎3-12-11,臨時避難所,-1,-1,0,0,0,0,0,1,1,,35.685926,139.543368,2632
13204,連雀コミュニティ・センター,東京都三鷹市下連雀7-15-4,地域避難所,-1,-1,0,0,0,0,0,1,1,,35.692484,139.560853,2633
13205,わかぐさ公園,東京都青梅市河辺町8-14-3,避難場所,-1,-1,0,0,0,0,0,1,1,,35.78342,139.29651,2634
13205,永山公園グラウンド,東京都青梅市本町217,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7920596296,139.260369396,2635
13205,河辺市民センター,東京都青梅市河辺町6-18-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.778539,139.293645,2636
13205,河辺町南自治会館,東京都青梅市河辺町2-1026,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7796539234,139.283830768,2637
13205,駒木町運動広場,東京都青梅市駒木町3-591-1,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7817734484,139.252093132,2638
13205,御岳運動広場,東京都青梅市御岳1-115,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7989465713,139.181383157,2639
13205,御岳山ふれあいセンター,東京都青梅市御岳山38-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.78695,139.150722,2640
13205,御岳本町運動広場,東京都青梅市御岳本町217-6,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8019376866,139.17874833,2641
13205,御岳本町児童遊園,東京都青梅市御岳本町167-1,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8005672165,139.178143014,2642
13205,黒沢中央運動広場,東京都青梅市黒沢2-991-1,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8125028078,139.258679628,2643
13205,今井市民センター,東京都青梅市今井2-908-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.806512,139.310972,2644
13205,子育て支援センター,東京都青梅市新町2-21-9,二次避難所、福祉避難所,-1,-1,0,0,1,0,0,0,3,,35.7884079991,139.302552,2645
13205,市立河辺小学校,東京都青梅市河辺町5-24,避難所,-1,-1,0,0,0,0,0,1,1,,35.782269,139.288248,2646
13205,市立霞台小学校,東京都青梅市新町1-35-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.789758,139.29441,2647
13205,市立霞台中学校,東京都青梅市師岡町4-6-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.786852,139.283193,2648
13205,市立今井小学校,東京都青梅市今井2-947-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.807489,139.306607,2649
13205,市立若草小学校,東京都青梅市新町1-15-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.786677,139.293873,2650
13205,市立新町小学校,東京都青梅市新町5-21-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.788543,139.307251,2651
13205,市立新町中学校,東京都青梅市新町5-20,避難場所,-1,-1,0,0,0,0,0,1,1,,35.788803,139.30603,2652
13205,市立吹上小学校,東京都青梅市吹上176-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.7971,139.282692,2653
13205,市立吹上中学校,東京都青梅市吹上1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.800683,139.282914,2654
13205,市立成木小学校,東京都青梅市成木3-423-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.828763,139.260055,2655
13205,市立西中学校,東京都青梅市梅郷6-1460-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.794655,139.22031,2656
13205,市立泉中学校,東京都青梅市新町1-37,避難場所,-1,-1,0,0,0,0,0,1,1,,35.790105,139.295972,2657
13205,市立第一小学校,東京都青梅市本町223,避難所,-1,-1,0,0,0,0,0,1,1,,35.791015,139.258867,2658
13205,市立第一中学校,東京都青梅市裏宿町615,避難所,-1,-1,0,0,0,0,0,1,1,,35.789106,139.245538,2659
13205,市立第五小学校,東京都青梅市梅郷3-765-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.78735,139.224421,2660
13205,市立第三小学校,東京都青梅市大門2-317,避難所,-1,-1,0,0,0,0,0,1,1,,35.798462,139.293747,2661
13205,市立第三中学校,東京都青梅市大門2-301,避難所,-1,-1,0,0,0,0,0,1,1,,35.797434,139.292358,2662
13205,市立第四小学校,東京都青梅市東青梅6-1-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.794128,139.272055,2663
13205,市立第七小学校,東京都青梅市小曾木3-1880-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.819572,139.275319,2664
13205,市立第七中学校,東京都青梅市成木4-544-2,避難場所,-1,-1,0,0,0,0,0,1,1,,35.825874,139.257806,2665
13205,市立第二小学校,東京都青梅市長淵4-437,避難所,-1,-1,0,0,0,0,0,1,1,,35.780602,139.270888,2666
13205,市立第二中学校,東京都青梅市千ヶ瀬町2-155,避難所,-1,-1,0,0,0,0,0,1,1,,35.785713,139.274888,2667
13205,市立第六小学校,東京都青梅市二俣尾3-903-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.801599,139.216727,2668
13205,市立第六中学校,東京都青梅市小曾木4-2040,避難場所,-1,-1,0,0,0,0,0,1,1,,35.821568,139.276442,2669
13205,市立藤橋小学校,東京都青梅市藤橋3-13-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.79774,139.30619,2670
13205,市立友田小学校,東京都青梅市友田町5-332,避難所,-1,-1,0,0,0,0,0,1,1,,35.774186,139.284748,2671
13205,自立センター,東京都青梅市今井5-2434-2,二次避難所、福祉避難所、避難場所,-1,-1,0,0,0,0,0,1,1,,35.793547,139.328855,2672
